Total waiting time : 209, Total # of processes: 12, Average Waiting Time: 17.416666, Finished P.: 2, total respond time: 35, Average response time: 17.5, Max length readylist: 9
Total waiting time : 231, Total # of processes: 14, Average Waiting Time: 16.5, Finished P.: 2, total respond time: 35, Average response time: 17.5, Max length readylist: 11
Total waiting time : 253, Total # of processes: 14, Average Waiting Time: 18.071428, Finished P.: 2, total respond time: 35, Average response time: 17.5, Max length readylist: 11
Total waiting time : 277, Total # of processes: 15, Average Waiting Time: 18.466667, Finished P.: 3, total respond time: 44, Average response time: 14.666667, Max length readylist: 12
Total waiting time : 300, Total # of processes: 15, Average Waiting Time: 20.0, Finished P.: 3, total respond time: 44, Average response time: 14.666667, Max length readylist: 12
Total waiting time : 324, Total # of processes: 16, Average Waiting Time: 20.25, Finished P.: 4, total respond time: 50, Average response time: 12.5, Max length readylist: 12
Total waiting time : 347, Total # of processes: 16, Average Waiting Time: 21.6875, Finished P.: 4, total respond time: 50, Average response time: 12.5, Max length readylist: 12
Total waiting time : 369, Total # of processes: 16, Average Waiting Time: 23.0625, Finished P.: 4, total respond time: 50, Average response time: 12.5, Max length readylist: 12
Total waiting time : 393, Total # of processes: 17, Average Waiting Time: 23.117647, Finished P.: 4, total respond time: 50, Average response time: 12.5, Max length readylist: 12
Total waiting time : 417, Total # of processes: 17, Average Waiting Time: 24.529411, Finished P.: 4, total respond time: 50, Average response time: 12.5, Max length readylist: 12
Total waiting time : 441, Total # of processes: 17, Average Waiting Time: 25.941177, Finished P.: 5, total respond time: 59, Average response time: 11.8, Max length readylist: 12
Total waiting time : 468, Total # of processes: 19, Average Waiting Time: 24.631578, Finished P.: 5, total respond time: 59, Average response time: 11.8, Max length readylist: 14
Total waiting time : 494, Total # of processes: 19, Average Waiting Time: 26.0, Finished P.: 5, total respond time: 59, Average response time: 11.8, Max length readylist: 14
Total waiting time : 522, Total # of processes: 20, Average Waiting Time: 26.1, Finished P.: 5, total respond time: 59, Average response time: 11.8, Max length readylist: 14
Total waiting time : 550, Total # of processes: 20, Average Waiting Time: 27.5, Finished P.: 5, total respond time: 59, Average response time: 11.8, Max length readylist: 14
Total waiting time : 578, Total # of processes: 20, Average Waiting Time: 28.9, Finished P.: 5, total respond time: 59, Average response time: 11.8, Max length readylist: 14
Total waiting time : 606, Total # of processes: 20, Average Waiting Time: 30.3, Finished P.: 5, total respond time: 59, Average response time: 11.8, Max length readylist: 14
Total waiting time : 634, Total # of processes: 20, Average Waiting Time: 31.7, Finished P.: 6, total respond time: 68, Average response time: 11.333333, Max length readylist: 14
Total waiting time : 661, Total # of processes: 20, Average Waiting Time: 33.05, Finished P.: 6, total respond time: 68, Average response time: 11.333333, Max length readylist: 14
Total waiting time : 687, Total # of processes: 20, Average Waiting Time: 34.35, Finished P.: 6, total respond time: 68, Average response time: 11.333333, Max length readylist: 14
Total waiting time : 715, Total # of processes: 21, Average Waiting Time: 34.04762, Finished P.: 6, total respond time: 68, Average response time: 11.333333, Max length readylist: 14
Total waiting time : 743, Total # of processes: 21, Average Waiting Time: 35.38095, Finished P.: 6, total respond time: 68, Average response time: 11.333333, Max length readylist: 14
Total waiting time : 771, Total # of processes: 21, Average Waiting Time: 36.714287, Finished P.: 6, total respond time: 68, Average response time: 11.333333, Max length readylist: 14
Total waiting time : 799, Total # of processes: 21, Average Waiting Time: 38.04762, Finished P.: 6, total respond time: 68, Average response time: 11.333333, Max length readylist: 14
Total waiting time : 827, Total # of processes: 21, Average Waiting Time: 39.38095, Finished P.: 6, total respond time: 68, Average response time: 11.333333, Max length readylist: 14
Total waiting time : 855, Total # of processes: 21, Average Waiting Time: 40.714287, Finished P.: 6, total respond time: 68, Average response time: 11.333333, Max length readylist: 14
Total waiting time : 885, Total # of processes: 22, Average Waiting Time: 40.227272, Finished P.: 7, total respond time: 100, Average response time: 14.285714, Max length readylist: 15
Total waiting time : 914, Total # of processes: 22, Average Waiting Time: 41.545456, Finished P.: 7, total respond time: 100, Average response time: 14.285714, Max length readylist: 15
Total waiting time : 942, Total # of processes: 22, Average Waiting Time: 42.81818, Finished P.: 7, total respond time: 100, Average response time: 14.285714, Max length readylist: 15
Total waiting time : 970, Total # of processes: 22, Average Waiting Time: 44.090908, Finished P.: 7, total respond time: 100, Average response time: 14.285714, Max length readylist: 15
Total waiting time : 998, Total # of processes: 22, Average Waiting Time: 45.363636, Finished P.: 8, total respond time: 104, Average response time: 13.0, Max length readylist: 15
Total waiting time : 1027, Total # of processes: 23, Average Waiting Time: 44.652172, Finished P.: 8, total respond time: 104, Average response time: 13.0, Max length readylist: 15
Total waiting time : 1057, Total # of processes: 24, Average Waiting Time: 44.041668, Finished P.: 8, total respond time: 104, Average response time: 13.0, Max length readylist: 15
Total waiting time : 1087, Total # of processes: 24, Average Waiting Time: 45.291668, Finished P.: 8, total respond time: 104, Average response time: 13.0, Max length readylist: 15
Total waiting time : 1119, Total # of processes: 25, Average Waiting Time: 44.76, Finished P.: 9, total respond time: 107, Average response time: 11.888889, Max length readylist: 16
Total waiting time : 1150, Total # of processes: 25, Average Waiting Time: 46.0, Finished P.: 9, total respond time: 107, Average response time: 11.888889, Max length readylist: 16
Total waiting time : 1180, Total # of processes: 25, Average Waiting Time: 47.2, Finished P.: 9, total respond time: 107, Average response time: 11.888889, Max length readylist: 16
Total waiting time : 1210, Total # of processes: 25, Average Waiting Time: 48.4, Finished P.: 10, total respond time: 112, Average response time: 11.2, Max length readylist: 16
Total waiting time : 1239, Total # of processes: 25, Average Waiting Time: 49.56, Finished P.: 10, total respond time: 112, Average response time: 11.2, Max length readylist: 16
Total waiting time : 1267, Total # of processes: 25, Average Waiting Time: 50.68, Finished P.: 10, total respond time: 112, Average response time: 11.2, Max length readylist: 16
Total waiting time : 1297, Total # of processes: 26, Average Waiting Time: 49.884617, Finished P.: 10, total respond time: 112, Average response time: 11.2, Max length readylist: 16
Total waiting time : 1329, Total # of processes: 27, Average Waiting Time: 49.22222, Finished P.: 10, total respond time: 112, Average response time: 11.2, Max length readylist: 16
Total waiting time : 1361, Total # of processes: 27, Average Waiting Time: 50.407406, Finished P.: 10, total respond time: 112, Average response time: 11.2, Max length readylist: 16
Total waiting time : 1395, Total # of processes: 28, Average Waiting Time: 49.82143, Finished P.: 10, total respond time: 112, Average response time: 11.2, Max length readylist: 17
Total waiting time : 1431, Total # of processes: 29, Average Waiting Time: 49.344826, Finished P.: 11, total respond time: 136, Average response time: 12.363636, Max length readylist: 18
Total waiting time : 1466, Total # of processes: 29, Average Waiting Time: 50.551723, Finished P.: 11, total respond time: 136, Average response time: 12.363636, Max length readylist: 18
Total waiting time : 1502, Total # of processes: 30, Average Waiting Time: 50.066666, Finished P.: 11, total respond time: 136, Average response time: 12.363636, Max length readylist: 18
Total waiting time : 1538, Total # of processes: 30, Average Waiting Time: 51.266666, Finished P.: 11, total respond time: 136, Average response time: 12.363636, Max length readylist: 18
Total waiting time : 1574, Total # of processes: 30, Average Waiting Time: 52.466667, Finished P.: 12, total respond time: 144, Average response time: 12.0, Max length readylist: 18
Total waiting time : 1611, Total # of processes: 31, Average Waiting Time: 51.967743, Finished P.: 12, total respond time: 144, Average response time: 12.0, Max length readylist: 19
Total waiting time : 1649, Total # of processes: 32, Average Waiting Time: 51.53125, Finished P.: 12, total respond time: 144, Average response time: 12.0, Max length readylist: 19
Total waiting time : 1687, Total # of processes: 32, Average Waiting Time: 52.71875, Finished P.: 13, total respond time: 149, Average response time: 11.461538, Max length readylist: 19
Total waiting time : 1724, Total # of processes: 32, Average Waiting Time: 53.875, Finished P.: 13, total respond time: 149, Average response time: 11.461538, Max length readylist: 19
Total waiting time : 1760, Total # of processes: 32, Average Waiting Time: 55.0, Finished P.: 13, total respond time: 149, Average response time: 11.461538, Max length readylist: 19
Total waiting time : 1796, Total # of processes: 32, Average Waiting Time: 56.125, Finished P.: 13, total respond time: 149, Average response time: 11.461538, Max length readylist: 19
Total waiting time : 1832, Total # of processes: 32, Average Waiting Time: 57.25, Finished P.: 14, total respond time: 160, Average response time: 11.428572, Max length readylist: 19
Total waiting time : 1869, Total # of processes: 33, Average Waiting Time: 56.636364, Finished P.: 14, total respond time: 160, Average response time: 11.428572, Max length readylist: 19
Total waiting time : 1905, Total # of processes: 33, Average Waiting Time: 57.727272, Finished P.: 14, total respond time: 160, Average response time: 11.428572, Max length readylist: 19
Total waiting time : 1943, Total # of processes: 34, Average Waiting Time: 57.14706, Finished P.: 14, total respond time: 160, Average response time: 11.428572, Max length readylist: 19
Total waiting time : 1981, Total # of processes: 34, Average Waiting Time: 58.264706, Finished P.: 14, total respond time: 160, Average response time: 11.428572, Max length readylist: 19
Total waiting time : 2023, Total # of processes: 36, Average Waiting Time: 56.194443, Finished P.: 14, total respond time: 160, Average response time: 11.428572, Max length readylist: 21
Total waiting time : 2065, Total # of processes: 36, Average Waiting Time: 57.36111, Finished P.: 14, total respond time: 160, Average response time: 11.428572, Max length readylist: 21
Total waiting time : 2107, Total # of processes: 36, Average Waiting Time: 58.52778, Finished P.: 15, total respond time: 179, Average response time: 11.933333, Max length readylist: 21
Total waiting time : 2148, Total # of processes: 36, Average Waiting Time: 59.666668, Finished P.: 15, total respond time: 179, Average response time: 11.933333, Max length readylist: 21
Total waiting time : 2188, Total # of processes: 36, Average Waiting Time: 60.77778, Finished P.: 15, total respond time: 179, Average response time: 11.933333, Max length readylist: 21
Total waiting time : 2230, Total # of processes: 37, Average Waiting Time: 60.27027, Finished P.: 15, total respond time: 179, Average response time: 11.933333, Max length readylist: 21
Total waiting time : 2272, Total # of processes: 37, Average Waiting Time: 61.405407, Finished P.: 16, total respond time: 185, Average response time: 11.5625, Max length readylist: 21
Total waiting time : 2313, Total # of processes: 37, Average Waiting Time: 62.51351, Finished P.: 16, total respond time: 185, Average response time: 11.5625, Max length readylist: 21
Total waiting time : 2355, Total # of processes: 38, Average Waiting Time: 61.973682, Finished P.: 16, total respond time: 185, Average response time: 11.5625, Max length readylist: 21
Total waiting time : 2399, Total # of processes: 39, Average Waiting Time: 61.51282, Finished P.: 16, total respond time: 185, Average response time: 11.5625, Max length readylist: 22
Total waiting time : 0, Total # of processes: 0, Average Waiting Time: 0.0, Finished P.: 0, total respond time: 0, Average response time: 0.0, Max length readylist: 0
Total waiting time : 1, Total # of processes: 1, Average Waiting Time: 1.0, Finished P.: 0, total respond time: 0, Average response time: 0.0, Max length readylist: 1
Total waiting time : 5, Total # of processes: 3, Average Waiting Time: 1.6666666, Finished P.: 0, total respond time: 0, Average response time: 0.0, Max length readylist: 2
Total waiting time : 9, Total # of processes: 3, Average Waiting Time: 3.0, Finished P.: 0, total respond time: 0, Average response time: 0.0, Max length readylist: 2
Total waiting time : 13, Total # of processes: 3, Average Waiting Time: 4.3333335, Finished P.: 0, total respond time: 0, Average response time: 0.0, Max length readylist: 2
Total waiting time : 17, Total # of processes: 3, Average Waiting Time: 5.6666665, Finished P.: 0, total respond time: 0, Average response time: 0.0, Max length readylist: 2
Total waiting time : 21, Total # of processes: 3, Average Waiting Time: 7.0, Finished P.: 0, total respond time: 0, Average response time: 0.0, Max length readylist: 2
Total waiting time : 25, Total # of processes: 3, Average Waiting Time: 8.333333, Finished P.: 0, total respond time: 0, Average response time: 0.0, Max length readylist: 2
Total waiting time : 31, Total # of processes: 4, Average Waiting Time: 7.75, Finished P.: 0, total respond time: 0, Average response time: 0.0, Max length readylist: 3
Total waiting time : 37, Total # of processes: 4, Average Waiting Time: 9.25, Finished P.: 0, total respond time: 0, Average response time: 0.0, Max length readylist: 3
Total waiting time : 45, Total # of processes: 5, Average Waiting Time: 9.0, Finished P.: 0, total respond time: 0, Average response time: 0.0, Max length readylist: 4
Total waiting time : 55, Total # of processes: 6, Average Waiting Time: 9.166667, Finished P.: 0, total respond time: 0, Average response time: 0.0, Max length readylist: 5
Total waiting time : 65, Total # of processes: 6, Average Waiting Time: 10.833333, Finished P.: 1, total respond time: 11, Average response time: 11.0, Max length readylist: 5
Total waiting time : 74, Total # of processes: 6, Average Waiting Time: 12.333333, Finished P.: 1, total respond time: 11, Average response time: 11.0, Max length readylist: 5
Total waiting time : 82, Total # of processes: 6, Average Waiting Time: 13.666667, Finished P.: 1, total respond time: 11, Average response time: 11.0, Max length readylist: 5
Total waiting time : 90, Total # of processes: 6, Average Waiting Time: 15.0, Finished P.: 1, total respond time: 11, Average response time: 11.0, Max length readylist: 5
Total waiting time : 98, Total # of processes: 6, Average Waiting Time: 16.333334, Finished P.: 1, total respond time: 11, Average response time: 11.0, Max length readylist: 5
Total waiting time : 110, Total # of processes: 8, Average Waiting Time: 13.75, Finished P.: 2, total respond time: 26, Average response time: 13.0, Max length readylist: 6
Total waiting time : 121, Total # of processes: 8, Average Waiting Time: 15.125, Finished P.: 2, total respond time: 26, Average response time: 13.0, Max length readylist: 6
Total waiting time : 131, Total # of processes: 8, Average Waiting Time: 16.375, Finished P.: 2, total respond time: 26, Average response time: 13.0, Max length readylist: 6
Total waiting time : 145, Total # of processes: 10, Average Waiting Time: 14.5, Finished P.: 2, total respond time: 26, Average response time: 13.0, Max length readylist: 7
Total waiting time : 161, Total # of processes: 11, Average Waiting Time: 14.636364, Finished P.: 2, total respond time: 26, Average response time: 13.0, Max length readylist: 8
Total waiting time : 179, Total # of processes: 12, Average Waiting Time: 14.916667, Finished P.: 2, total respond time: 26, Average response time: 13.0, Max length readylist: 9
Total waiting time : 197, Total # of processes: 12, Average Waiting Time: 16.416666, Finished P.: 2, total respond time: 26, Average response time: 13.0, Max length readylist: 9
Total waiting time : 215, Total # of processes: 12, Average Waiting Time: 17.916666, Finished P.: 3, total respond time: 33, Average response time: 11.0, Max length readylist: 9
Total waiting time : 232, Total # of processes: 12, Average Waiting Time: 19.333334, Finished P.: 3, total respond time: 33, Average response time: 11.0, Max length readylist: 9
Total waiting time : 248, Total # of processes: 12, Average Waiting Time: 20.666666, Finished P.: 3, total respond time: 33, Average response time: 11.0, Max length readylist: 9
Total waiting time : 264, Total # of processes: 12, Average Waiting Time: 22.0, Finished P.: 3, total respond time: 33, Average response time: 11.0, Max length readylist: 9
Total waiting time : 282, Total # of processes: 13, Average Waiting Time: 21.692308, Finished P.: 3, total respond time: 33, Average response time: 11.0, Max length readylist: 9
Total waiting time : 300, Total # of processes: 13, Average Waiting Time: 23.076923, Finished P.: 4, total respond time: 42, Average response time: 10.5, Max length readylist: 9
Total waiting time : 321, Total # of processes: 15, Average Waiting Time: 21.4, Finished P.: 4, total respond time: 42, Average response time: 10.5, Max length readylist: 11
Total waiting time : 341, Total # of processes: 15, Average Waiting Time: 22.733334, Finished P.: 5, total respond time: 43, Average response time: 8.6, Max length readylist: 11
Total waiting time : 362, Total # of processes: 16, Average Waiting Time: 22.625, Finished P.: 5, total respond time: 43, Average response time: 8.6, Max length readylist: 11
Total waiting time : 382, Total # of processes: 16, Average Waiting Time: 23.875, Finished P.: 5, total respond time: 43, Average response time: 8.6, Max length readylist: 11
Total waiting time : 404, Total # of processes: 17, Average Waiting Time: 23.764706, Finished P.: 5, total respond time: 43, Average response time: 8.6, Max length readylist: 11
Total waiting time : 432, Total # of processes: 20, Average Waiting Time: 21.6, Finished P.: 5, total respond time: 43, Average response time: 8.6, Max length readylist: 14
Total waiting time : 462, Total # of processes: 21, Average Waiting Time: 22.0, Finished P.: 5, total respond time: 43, Average response time: 8.6, Max length readylist: 15
Total waiting time : 494, Total # of processes: 22, Average Waiting Time: 22.454546, Finished P.: 6, total respond time: 60, Average response time: 10.0, Max length readylist: 16
Total waiting time : 527, Total # of processes: 23, Average Waiting Time: 22.913044, Finished P.: 6, total respond time: 60, Average response time: 10.0, Max length readylist: 17
Total waiting time : 559, Total # of processes: 23, Average Waiting Time: 24.304348, Finished P.: 6, total respond time: 60, Average response time: 10.0, Max length readylist: 17
Total waiting time : 591, Total # of processes: 23, Average Waiting Time: 25.695652, Finished P.: 6, total respond time: 60, Average response time: 10.0, Max length readylist: 17
Total waiting time : 627, Total # of processes: 25, Average Waiting Time: 25.08, Finished P.: 6, total respond time: 60, Average response time: 10.0, Max length readylist: 18
Total waiting time : 663, Total # of processes: 25, Average Waiting Time: 26.52, Finished P.: 6, total respond time: 60, Average response time: 10.0, Max length readylist: 18
Total waiting time : 701, Total # of processes: 26, Average Waiting Time: 26.961538, Finished P.: 6, total respond time: 60, Average response time: 10.0, Max length readylist: 19
Total waiting time : 741, Total # of processes: 27, Average Waiting Time: 27.444445, Finished P.: 7, total respond time: 72, Average response time: 10.285714, Max length readylist: 20
Total waiting time : 780, Total # of processes: 27, Average Waiting Time: 28.88889, Finished P.: 7, total respond time: 72, Average response time: 10.285714, Max length readylist: 20
Total waiting time : 820, Total # of processes: 28, Average Waiting Time: 29.285715, Finished P.: 7, total respond time: 72, Average response time: 10.285714, Max length readylist: 20
Total waiting time : 860, Total # of processes: 28, Average Waiting Time: 30.714285, Finished P.: 8, total respond time: 76, Average response time: 9.5, Max length readylist: 20
Total waiting time : 899, Total # of processes: 28, Average Waiting Time: 32.107143, Finished P.: 8, total respond time: 76, Average response time: 9.5, Max length readylist: 20
Total waiting time : 941, Total # of processes: 30, Average Waiting Time: 31.366667, Finished P.: 8, total respond time: 76, Average response time: 9.5, Max length readylist: 21
Total waiting time : 983, Total # of processes: 30, Average Waiting Time: 32.766666, Finished P.: 8, total respond time: 76, Average response time: 9.5, Max length readylist: 21
Total waiting time : 1025, Total # of processes: 30, Average Waiting Time: 34.166668, Finished P.: 8, total respond time: 76, Average response time: 9.5, Max length readylist: 21
Total waiting time : 1069, Total # of processes: 31, Average Waiting Time: 34.48387, Finished P.: 9, total respond time: 84, Average response time: 9.333333, Max length readylist: 22
Total waiting time : 1112, Total # of processes: 31, Average Waiting Time: 35.870968, Finished P.: 9, total respond time: 84, Average response time: 9.333333, Max length readylist: 22
Total waiting time : 1156, Total # of processes: 32, Average Waiting Time: 36.125, Finished P.: 9, total respond time: 84, Average response time: 9.333333, Max length readylist: 22
Total waiting time : 1200, Total # of processes: 32, Average Waiting Time: 37.5, Finished P.: 9, total respond time: 84, Average response time: 9.333333, Max length readylist: 22
Total waiting time : 1244, Total # of processes: 32, Average Waiting Time: 38.875, Finished P.: 9, total respond time: 84, Average response time: 9.333333, Max length readylist: 22
Total waiting time : 1288, Total # of processes: 32, Average Waiting Time: 40.25, Finished P.: 9, total respond time: 84, Average response time: 9.333333, Max length readylist: 22
Total waiting time : 1332, Total # of processes: 32, Average Waiting Time: 41.625, Finished P.: 9, total respond time: 84, Average response time: 9.333333, Max length readylist: 22
Total waiting time : 1380, Total # of processes: 34, Average Waiting Time: 40.588234, Finished P.: 9, total respond time: 84, Average response time: 9.333333, Max length readylist: 24
Total waiting time : 1428, Total # of processes: 34, Average Waiting Time: 42.0, Finished P.: 10, total respond time: 136, Average response time: 13.6, Max length readylist: 24
Total waiting time : 1475, Total # of processes: 34, Average Waiting Time: 43.382355, Finished P.: 10, total respond time: 136, Average response time: 13.6, Max length readylist: 24
Total waiting time : 1523, Total # of processes: 35, Average Waiting Time: 43.514286, Finished P.: 10, total respond time: 136, Average response time: 13.6, Max length readylist: 24
Total waiting time : 1571, Total # of processes: 35, Average Waiting Time: 44.885715, Finished P.: 11, total respond time: 140, Average response time: 12.727273, Max length readylist: 24
Total waiting time : 1620, Total # of processes: 36, Average Waiting Time: 45.0, Finished P.: 11, total respond time: 140, Average response time: 12.727273, Max length readylist: 25
Total waiting time : 1668, Total # of processes: 36, Average Waiting Time: 46.333332, Finished P.: 11, total respond time: 140, Average response time: 12.727273, Max length readylist: 25
Total waiting time : 1716, Total # of processes: 36, Average Waiting Time: 47.666668, Finished P.: 11, total respond time: 140, Average response time: 12.727273, Max length readylist: 25
Total waiting time : 1764, Total # of processes: 36, Average Waiting Time: 49.0, Finished P.: 11, total respond time: 140, Average response time: 12.727273, Max length readylist: 25
Total waiting time : 1814, Total # of processes: 37, Average Waiting Time: 49.027027, Finished P.: 11, total respond time: 140, Average response time: 12.727273, Max length readylist: 25
Total waiting time : 1864, Total # of processes: 37, Average Waiting Time: 50.37838, Finished P.: 11, total respond time: 140, Average response time: 12.727273, Max length readylist: 25
Total waiting time : 1914, Total # of processes: 37, Average Waiting Time: 51.72973, Finished P.: 12, total respond time: 156, Average response time: 13.0, Max length readylist: 25
Total waiting time : 1963, Total # of processes: 37, Average Waiting Time: 53.054054, Finished P.: 12, total respond time: 156, Average response time: 13.0, Max length readylist: 25
Total waiting time : 2011, Total # of processes: 37, Average Waiting Time: 54.351353, Finished P.: 12, total respond time: 156, Average response time: 13.0, Max length readylist: 25
Total waiting time : 2061, Total # of processes: 38, Average Waiting Time: 54.236843, Finished P.: 12, total respond time: 156, Average response time: 13.0, Max length readylist: 25
Total waiting time : 2113, Total # of processes: 39, Average Waiting Time: 54.179485, Finished P.: 12, total respond time: 156, Average response time: 13.0, Max length readylist: 26
Total waiting time : 2169, Total # of processes: 41, Average Waiting Time: 52.90244, Finished P.: 12, total respond time: 156, Average response time: 13.0, Max length readylist: 28
Total waiting time : 2225, Total # of processes: 41, Average Waiting Time: 54.26829, Finished P.: 12, total respond time: 156, Average response time: 13.0, Max length readylist: 28
Total waiting time : 2281, Total # of processes: 41, Average Waiting Time: 55.634148, Finished P.: 12, total respond time: 156, Average response time: 13.0, Max length readylist: 28
Total waiting time : 2339, Total # of processes: 42, Average Waiting Time: 55.690475, Finished P.: 12, total respond time: 156, Average response time: 13.0, Max length readylist: 29
Total waiting time : 2397, Total # of processes: 42, Average Waiting Time: 57.07143, Finished P.: 13, total respond time: 207, Average response time: 15.923077, Max length readylist: 29
Total waiting time : 2454, Total # of processes: 42, Average Waiting Time: 58.42857, Finished P.: 13, total respond time: 207, Average response time: 15.923077, Max length readylist: 29
Total waiting time : 2510, Total # of processes: 42, Average Waiting Time: 59.761906, Finished P.: 14, total respond time: 213, Average response time: 15.214286, Max length readylist: 29
Total waiting time : 2565, Total # of processes: 42, Average Waiting Time: 61.07143, Finished P.: 14, total respond time: 213, Average response time: 15.214286, Max length readylist: 29
Total waiting time : 2619, Total # of processes: 42, Average Waiting Time: 62.357143, Finished P.: 14, total respond time: 213, Average response time: 15.214286, Max length readylist: 29
Total waiting time : 2673, Total # of processes: 42, Average Waiting Time: 63.642857, Finished P.: 14, total respond time: 213, Average response time: 15.214286, Max length readylist: 29
Total waiting time : 2727, Total # of processes: 42, Average Waiting Time: 64.92857, Finished P.: 15, total respond time: 220, Average response time: 14.666667, Max length readylist: 29
Total waiting time : 2780, Total # of processes: 42, Average Waiting Time: 66.190475, Finished P.: 15, total respond time: 220, Average response time: 14.666667, Max length readylist: 29
Total waiting time : 2832, Total # of processes: 42, Average Waiting Time: 67.42857, Finished P.: 15, total respond time: 220, Average response time: 14.666667, Max length readylist: 29
Total waiting time : 2884, Total # of processes: 42, Average Waiting Time: 68.666664, Finished P.: 15, total respond time: 220, Average response time: 14.666667, Max length readylist: 29
Total waiting time : 2936, Total # of processes: 42, Average Waiting Time: 69.90476, Finished P.: 15, total respond time: 220, Average response time: 14.666667, Max length readylist: 29
Total waiting time : 2992, Total # of processes: 44, Average Waiting Time: 68.0, Finished P.: 15, total respond time: 220, Average response time: 14.666667, Max length readylist: 29
Total waiting time : 3048, Total # of processes: 44, Average Waiting Time: 69.27273, Finished P.: 15, total respond time: 220, Average response time: 14.666667, Max length readylist: 29
Total waiting time : 3104, Total # of processes: 44, Average Waiting Time: 70.545456, Finished P.: 16, total respond time: 238, Average response time: 14.875, Max length readylist: 29
Total waiting time : 3159, Total # of processes: 44, Average Waiting Time: 71.795456, Finished P.: 16, total respond time: 238, Average response time: 14.875, Max length readylist: 29
Total waiting time : 3213, Total # of processes: 44, Average Waiting Time: 73.02273, Finished P.: 16, total respond time: 238, Average response time: 14.875, Max length readylist: 29
Total waiting time : 3267, Total # of processes: 44, Average Waiting Time: 74.25, Finished P.: 16, total respond time: 238, Average response time: 14.875, Max length readylist: 29
Total waiting time : 3321, Total # of processes: 44, Average Waiting Time: 75.47727, Finished P.: 16, total respond time: 238, Average response time: 14.875, Max length readylist: 29
Total waiting time : 3377, Total # of processes: 45, Average Waiting Time: 75.04444, Finished P.: 17, total respond time: 245, Average response time: 14.411765, Max length readylist: 29
Total waiting time : 3432, Total # of processes: 45, Average Waiting Time: 76.26667, Finished P.: 17, total respond time: 245, Average response time: 14.411765, Max length readylist: 29
Total waiting time : 3488, Total # of processes: 46, Average Waiting Time: 75.82609, Finished P.: 17, total respond time: 245, Average response time: 14.411765, Max length readylist: 29
Total waiting time : 3544, Total # of processes: 46, Average Waiting Time: 77.04348, Finished P.: 17, total respond time: 245, Average response time: 14.411765, Max length readylist: 29
Total waiting time : 3600, Total # of processes: 46, Average Waiting Time: 78.26087, Finished P.: 18, total respond time: 249, Average response time: 13.833333, Max length readylist: 29
